text,label,text_length
Momol,village,5
Tille,village,5
Beiga,village,5
Kasso,village,5
Mekpa,village,5
Nando,village,5
Kpara,village,5
Bapla,village,5
Rasko,village,5
Malba,departement,5
Linse,village,5
Kimba,village,5
Barao,village,5
Niega,village,5
Kayan,departement,5
Zizon,village,5
Pabre,village,5
Moaka,village,5
Toula,village,5
Bilgo,village,5
Tagho,village,5
Minse,village,5
Daogo,village,5
Tiere,village,5
Fafo,village,4
Haho,village,4
Mana,village,4
Yoya,village,4
Banh,departement,4
Ziga,departement,4
Haba,village,4
Sami,departement,4
Bani,village,4
Soaw,departement,4
Yaho,departement,4
Siby,departement,4
Fara,departement,4
Dolo,departement,4
Pima,village,4
Bana,departement,4
Kyon,departement,4
Sele,village,4
Yoyo,village,4
Faso,country,4
Beka,village,4
Kana,village,4
Zame,village,4
Zamo,departement,4
Dano,departement,4
Boko,village,4
Abra,village,4
Tina,village,4
Dalo,departement,4
Biou,village,4
Bané,departement,4
Koti,departement,4
Alga,village,4
Yaro,village,4
Yibi,village,4
Nako,departement,4
Soma,village,4
Boni,departement,4
Sana,village,4
Djem,village,4
Koti,village,4
Ziro,province,4
Bale,province,4
Oury,departement,4
Yeou,village,4
Peni,village,4
Bobo,departement,4
Gaon,village,4
Yaso,village,4
Bore,village,4
Nord,region,4
Mado,village,4
Yaba,departement,4
Illa,village,4
Niou,departement,4
Dinh,village,4
Bini,village,4
Soum,province,4
Mani,departement,4
Doun,village,4
Seye,village,4
Toma,departement,4
Poni,province,4
Bama,departement,4
Wona,village,4
Bana,village,4
Laye,departement,4
Oula,departement,4
Bate,village,4
Dano,village,4
Fama,village,4
Waly,village,4
Poya,village,4
Léba,departement,4
Banh,village,4
Yona,village,4
Saye,village,4
Zana,village,4
Safi,village,4
Seko,village,4
Dake,village,4
Kogo,departement,4
Pama,departement,4
Moko,village,4
Kaba,village,4
Siri,village,4
Wedo,village,4
Lena,village,4
Kaho,village,4
Sono,departement,4
Mané,departement,4
Bani,departement,4
Fina,village,4
Sini,village,4
Bere,departement,4
Dori,departement,4
Béré,departement,4
Gama,village,4
Sidi,village,4
Ziou,departement,4
Doga,village,4
Kimi,village,4
Kien,village,4
Gogo,departement,4
Péni,departement,4
Ioba,province,4
Kaya,departement,4
Bire,village,4
Tien,village,4
Sera,village,4
Nafo,village,4
Kain,departement,4
Kaïn,departement,4
Bade,village,4
Yako,departement,4
Déou,departement,4
Bogo,village,4
Léna,departement,4
Seno,province,4
Lago,village,4
Kona,departement,4
Noli,village,4
Zaye,village,4
Thia,village,4
Woyo,village,4
Gani,village,4
Boom,village,4
Yaza,village,4
Zepa,village,4
Bena,village,4
Dira,village,4
Koma,village,4
Laro,village,4
Obro,village,4
Gode,village,4
Mawe,village,4
Pouy,village,4
Vour,village,4
Sono,village,4
Kapa,village,4
Fara,village,4
Daho,village,4
Tora,village,4
Gbon,village,4
Tita,village,4
Gado,village,4
Edie,village,4
Nove,village,4
Baye,village,4
Bama,village,4
Lare,village,4
Guia,village,4
Goun,village,4
Zaba,village,4
Goue,village,4
Laye,village,4
Soro,village,4
Soni,village,4
Ziga,village,4
Lery,village,4
Maty,village,4
Faro,village,4
Poun,village,4
Sibe,village,4
Sona,village,4
Guie,village,4
Djin,village,4
Siby,village,4
Tone,village,4
Koui,village,4
Kada,village,4
Siny,village,4
Ralo,village,4
Teni,village,4
Dega,village,4
Gora,village,4
Vini,village,4
Meon,village,4
Pore,village,4
Pele,village,4
Kiro,village,4
Diou,village,4
Soum,village,4
Biho,village,4
Kone,village,4
Yoda,village,4
Tebo,village,4
Rana,village,4
Goni,village,4
Oula,village,4
Zolo,village,4
Voro,village,4
Kalo,village,4
Soye,village,4
Boho,village,4
Woro,village,4
Beda,village,4
Rega,village,4
Some,village,4
Nian,village,4
Pala,village,4
Nago,village,4
Loro,village,4
Logo,village,4
Beto,village,4
Sabo,village,4
Toma,village,4
Godo,village,4
Zaka,village,4
Nane,village,4
Kabo,village,4
Taga,village,4
Zire,village,4
Fien,village,4
Fido,village,4
Ibga,village,4
Kyon,village,4
Riga,village,4
Loto,village,4
Gala,village,4
Lama,village,4
Saba,village,4
Keri,village,4
Dani,village,4
Habe,village,4
Yada,village,4
Oulo,village,4
Yayo,village,4
Oury,village,4
Sani,village,4
Nion,village,4
Siou,village,4
Siwi,village,4
Boro,village,4
Sama,village,4
Gomo,village,4
Saro,village,4
Voho,village,4
Tiré,village,4
Fini,village,4
Boli,village,4
Dola,village,4
Taya,village,4
Pana,village,4
Dina,village,4
Kiko,village,4
Ziou,village,4
Mani,village,4
Toni,village,4
Zoun,village,4
Soin,village,4
Sien,village,4
Sere,village,4
Bouo,village,4
Dema,village,4
Bira,village,4
Yago,village,4
Liki,village,4
Yate,village,4
Deou,village,4
Koro,village,4
Lila,village,4
Kaki,village,4
Arra,village,4
Done,village,4
Dara,village,4
Bion,village,4
Bare,village,4
Pani,village,4
Goin,village,4
Zina,village,4
Sami,village,4
Tuai,village,4
Poka,village,4
Poin,village,4
Dere,village,4
Dima,village,4
Oure,village,4
Gori,village,4
Dian,village,4
Mira,village,4
Dare,village,4
Zamo,village,4
Koba,village,4
Boto,village,4
Lati,village,4
Yama,village,4
Soaw,village,4
Kwon,village,4
Piga,village,4
Pano,village,4
Boun,village,4
Bele,village,4
Nare,village,4
Tona,village,4
Zabo,village,4
Tena,village,4
Naze,village,4
Nana,village,4
Bona,village,4
Kome,village,4
Kona,village,4
Lere,village,4
Widi,village,4
Gana,village,4
Hoka,village,4
Zine,village,4
Gogo,village,4
Ouda,village,4
Pori,village,4
Baka,village,4
Bere,village,4
Tiao,village,4
Tani,village,4
Laba,village,4
Pini,village,4
Zoro,village,4
Neem,village,4
Ippo,village,4
Yaho,village,4
Kari,village,4
Piri,village,4
Zare,village,4
Debe,village,4
Nogo,village,4
Goby,village,4
Tabe,village,4
Mina,village,4
Sanh,village,4
Leba,village,4
Inou,village,4
Viou,village,4
Yega,village,4
Tako,village,4
Kobe,village,4
Zono,village,4
Koho,village,4
Toun,village,4
Sara,village,4
Doro,village,4
Karo,village,4
Kore,village,4
Yaba,village,4
Kour,village,4
Reko,village,4
Reka,village,4
Gozi,village,4
Kouy,village,4
Tare,village,4
Lada,village,4
Kire,village,4
Biba,village,4
Mene,village,4
Yoba,village,4
Hore,village,4
Bene,village,4
Lado,village,4
Kpai,village,4
Kobo,village,4
Zore,village,4
Roba,village,4
Raka,village,4
Toba,village,4
Sika,village,4
Bado,village,4
Sonh,village,4
Fing,village,4
Dore,village,4
Lera,village,4
Kaka,village,4
Sago,village,4
Mako,village,4
Koby,village,4
Sone,village,4
Kibe,village,4
Kora,village,4
Zano,village,4
Koko,village,4
Zeke,village,4
Nahi,village,4
Tira,village,4
Sian,village,4
Yake,village,4
Laho,village,4
Uleo,village,4
Tema,village,4
Yade,village,4
Kain,village,4
Saho,village,4
Nama,village,4
Thou,village,4
Mare,village,4
Ipou,village,4
Kera,village,4
Hite,village,4
Daze,village,4
Dora,village,4
Maro,village,4
Yabo,village,4
Saou,village,4
Yabe,village,4
Mane,village,4
Nema,village,4
Kori,village,4
Nako,village,4
Wara,village,4
Boni,village,4
Sako,village,4
Faon,village,4
Leda,village,4
Roko,village,4
Sala,village,4
Dalo,village,4
Niou,village,4
Bara,village,4
Bolo,village,4
Pabo,village,4
Dana,village,4
Naro,village,4
Sawa,village,4
Soam,village,4
Goko,village,4
Tiba,village,4
Salo,village,4
Sapo,village,4
Sune,village,4
Bemh,village,4
Kira,village,4
Koin,village,4
Bile,village,4
Bozo,village,4
Bida,village,4
Sane,village,4
Yoro,village,4
Vara,village,4
Kala,village,4
Seme,village,4
Sima,village,4
Pina,village,4
Vrou,village,4
Nyon,village,4
Sati,village,4
Oura,village,4
Bori,village,4
Poro,village,4
Panh,village,4
Daka,village,4
Tini,village,4
Gome,village,4
Diao,village,4
Irim,village,4
Mera,village,4
Pien,village,4
Tana,village,4
Poyo,village,4
Soa,village,3
Ira,village,3
Tuy,province,3
Sya,village,3
Lon,village,3
Est,region,3
Réo,departement,3
Poa,village,3
Kou,village,3
San,village,3
Sio,village,3
Duo,village,3
Don,village,3
Man,village,3
Dou,village,3
Dem,village,3
Zio,departement,3
Pie,village,3
Nai,village,3
Lah,village,3
Koa,village,3
You,village,3
Dan,village,3
Lue,village,3
Gah,village,3
Gou,village,3
Sim,village,3
Gho,village,3
Leh,village,3
Omo,village,3
Gon,village,3
Doh,village,3
Lei,village,3
Som,village,3
Gao,departement,3
Sao,village,3
Dah,village,3
Zam,village,3
Rom,village,3
Pro,village,3
Lan,village,3
Mou,village,3
Kya,village,3
Tin,village,3
Pem,village,3
Bam,province,3
Kie,village,3
Léo,departement,3
Sam,village,3
Bou,village,3
Wan,village,3
Gui,village,3
Bow,village,3
Poa,departement,3
Veh,village,3
Zao,village,3
Boh,village,3
Ibi,village,3
Bao,village,3
Ban,village,3
Sui,village,3
Dao,village,3
Tao,village,3
Sia,village,3
Lia,village,3
Ben,village,3
Mia,village,3
Noh,village,3
Zam,departement,3
Bah,village,3
Tio,village,3
Oue,village,3
Kao,village,3
Loa,village,3
Lou,village,3
Zon,village,3
Zom,village,3
Thy,village,3
Rim,village,3
Goa,village,3
Ble,village,3
Iki,village,3
Ouo,departement,3
Keo,village,3
Pia,village,3
Kia,village,3
Gan,village,3
Dio,village,3
Tia,village,3
Ouo,village,3
Sin,village,3
Bom,village,3
Gao,village,3
Poe,village,3
Tem,village,3
Kho,village,3
Lao,village,3
Vy,village,2
Lo,village,2
Pâ,departement,2
Bo,village,2
Pa,village,2
Po,departement,2
Pô,departement,2
Tô,departement,2
Da,village,2
Ty,village,2
V1,village,2
Di,village,2
Ye,village,2
Wa,village,2
Yo,village,2
Ly,village,2
Fô,departement,2
Ba,village,2
Go,village,2
Ii,village,2
Pe,village,2
To,village,2
Fo,village,2
Ya,village,2
Di,departement,2
Yé,departement,2
So,village,2
V6,village,2
Po,village,2
